frequency_Hz Strouhal SPL_dB_raw p_rms_Pa
1.74276275e+03 4.82689391e-01 1.56081619e+01 1.20625212e-04
1.74288933e+03 4.82724450e-01 2.05472267e+01 2.13005752e-04
1.74301591e+03 4.82759509e-01 2.58352854e+01 3.91556346e-04
1.74314249e+03 4.82794568e-01 2.74662147e+01 4.72433548e-04
1.74326907e+03 4.82829627e-01 2.26192595e+01 2.70391460e-04
1.74339565e+03 4.82864685e-01 1.99142834e+01 1.98036008e-04
1.74352223e+03 4.82899744e-01 8.09009016e+00 5.07615066e-05
1.74364881e+03 4.82934803e-01 2.45902187e+01 3.39266461e-04
1.74377540e+03 4.82969862e-01 2.48288405e+01 3.48716116e-04
1.74390198e+03 4.83004920e-01 2.16485832e+01 2.41801593e-04
1.74402856e+03 4.83039979e-01 2.36563297e+01 3.04681779e-04
1.74415514e+03 4.83075038e-01 2.32504588e+01 2.90772237e-04
1.74428172e+03 4.83110097e-01 1.98877554e+01 1.97432100e-04
1.74440830e+03 4.83145156e-01 1.79540158e+01 1.58026815e-04
1.74453488e+03 4.83180214e-01 3.84312754e+00 3.11305198e-05
1.74466146e+03 4.83215273e-01 1.64913054e+01 1.33535048e-04
1.74478804e+03 4.83250332e-01 2.12715219e+01 2.31529371e-04
1.74491462e+03 4.83285391e-01 3.13687475e+00 2.86994605e-05
1.74504120e+03 4.83320450e-01 2.56640370e+01 3.83912139e-04
1.74516778e+03 4.83355508e-01 2.62101687e+01 4.08825928e-04
1.74529436e+03 4.83390567e-01 1.92218316e+01 1.82861205e-04
1.74542094e+03 4.83425626e-01 1.99838459e+01 1.99628384e-04
1.74554752e+03 4.83460685e-01 1.98988212e+01 1.97683789e-04
1.74567411e+03 4.83495743e-01 1.81430000e+01 1.61502778e-04
1.74580069e+03 4.83530802e-01 1.71138665e+01 1.43457520e-04
1.74592727e+03 4.83565861e-01 1.30177525e+01 8.95194943e-05
1.74605385e+03 4.83600920e-01 2.09632800e+01 2.23457017e-04
1.74618043e+03 4.83635979e-01 2.43920844e+01 3.31615038e-04
1.74630701e+03 4.83671037e-01 1.97184131e+01 1.93620195e-04
1.74643359e+03 4.83706096e-01 2.36312840e+01 3.03804494e-04
1.74656017e+03 4.83741155e-01 2.26965197e+01 2.72807295e-04
1.74668675e+03 4.83776214e-01 2.31703547e+01 2.88102966e-04
1.74681333e+03 4.83811273e-01 1.89820552e+01 1.77882309e-04
1.74693991e+03 4.83846331e-01 1.41218773e+01 1.01653857e-04
1.74706649e+03 4.83881390e-01 1.74574824e+01 1.49246487e-04
1.74719307e+03 4.83916449e-01 2.16003253e+01 2.40461893e-04
1.74731965e+03 4.83951508e-01 1.46085165e+01 1.07511722e-04
1.74744623e+03 4.83986567e-01 1.79639146e+01 1.58207012e-04
1.74757282e+03 4.84021625e-01 1.73550042e+01 1.47495988e-04
1.74769940e+03 4.84056684e-01 2.29785298e+01 2.81810056e-04
1.74782598e+03 4.84091743e-01 1.26543908e+01 8.58518259e-05
1.74795256e+03 4.84126802e-01 1.86239767e+01 1.70698157e-04
1.74807914e+03 4.84161860e-01 2.62168135e+01 4.09138806e-04
1.74820572e+03 4.84196919e-01 2.32618852e+01 2.91155001e-04
1.74833230e+03 4.84231978e-01 1.09783151e+01 7.07857359e-05
1.74845888e+03 4.84267037e-01 2.19685192e+01 2.50874174e-04
1.74858546e+03 4.84302096e-01 2.39951343e+01 3.16801122e-04
1.74871204e+03 4.84337154e-01 2.20059636e+01 2.51958013e-04
1.74883862e+03 4.84372213e-01 1.81873856e+01 1.62330181e-04
1.74896520e+03 4.84407272e-01 1.42184705e+01 1.02790629e-04
1.74909178e+03 4.84442331e-01 5.58388209e+00 3.80385628e-05
1.74921836e+03 4.84477390e-01 1.47451430e+01 1.09216221e-04
1.74934495e+03 4.84512448e-01 1.93085082e+01 1.84695115e-04
1.74947153e+03 4.84547507e-01 1.20626087e+01 8.01974266e-05
1.74959811e+03 4.84582566e-01 2.15644108e+01 2.39469680e-04
1.74972469e+03 4.84617625e-01 1.91734456e+01 1.81845381e-04
1.74985127e+03 4.84652683e-01 2.24388980e+01 2.64834703e-04
1.74997785e+03 4.84687742e-01 2.26585011e+01 2.71615815e-04
1.75010443e+03 4.84722801e-01 8.64050453e+00 5.40823086e-05
1.75023101e+03 4.84757860e-01 1.71515601e+01 1.44081427e-04
1.75035759e+03 4.84792919e-01 1.85582187e+01 1.69410736e-04
1.75048417e+03 4.84827977e-01 2.23537660e+01 2.62251689e-04
1.75061075e+03 4.84863036e-01 2.16737710e+01 2.42503798e-04
1.75073733e+03 4.84898095e-01 1.62144189e+01 1.29345386e-04
1.75086391e+03 4.84933154e-01 1.56321862e+01 1.20959312e-04
1.75099049e+03 4.84968213e-01 1.61554232e+01 1.28469832e-04
1.75111707e+03 4.85003271e-01 1.96474382e+01 1.92044514e-04
1.75124366e+03 4.85038330e-01 1.49108424e+01 1.11319723e-04
1.75137024e+03 4.85073389e-01 1.64352426e+01 1.32675925e-04
1.75149682e+03 4.85108448e-01 1.61369218e+01 1.28196476e-04
1.75162340e+03 4.85143507e-01 1.48931415e+01 1.11093097e-04
1.75174998e+03 4.85178565e-01 2.37693873e+01 3.08673509e-04
1.75187656e+03 4.85213624e-01 2.14431988e+01 2.36151080e-04
1.75200314e+03 4.85248683e-01 2.35154286e+01 2.99779151e-04
1.75212972e+03 4.85283742e-01 2.26535554e+01 2.71461200e-04
1.75225630e+03 4.85318800e-01 6.70167262e+00 4.32627006e-05
1.75238288e+03 4.85353859e-01 1.72847062e+01 1.46307068e-04
1.75250946e+03 4.85388918e-01 2.36021904e+01 3.02788596e-04
1.75263604e+03 4.85423977e-01 2.36814383e+01 3.05563805e-04
1.75276262e+03 4.85459036e-01 2.30327961e+01 2.83576213e-04
1.75288920e+03 4.85494094e-01 2.31758998e+01 2.88286951e-04
1.75301578e+03 4.85529153e-01 1.36914591e+01 9.67393028e-05
1.75314237e+03 4.85564212e-01 1.14510865e+01 7.47453745e-05
1.75326895e+03 4.85599271e-01 2.06033364e+01 2.14386195e-04
1.75339553e+03 4.85634330e-01 2.39915828e+01 3.16671613e-04
1.75352211e+03 4.85669388e-01 2.02969445e+01 2.06955619e-04
1.75364869e+03 4.85704447e-01 1.04342127e+01 6.64875962e-05
1.75377527e+03 4.85739506e-01 1.70020548e+01 1.41622656e-04
1.75390185e+03 4.85774565e-01 2.28687276e+01 2.78269993e-04
1.75402843e+03 4.85809623e-01 2.55851790e+01 3.80442430e-04
1.75415501e+03 4.85844682e-01 1.90032479e+01 1.78316852e-04
1.75428159e+03 4.85879741e-01 2.16363633e+01 2.41461648e-04
1.75440817e+03 4.85914800e-01 2.38723998e+01 3.12356097e-04
1.75453475e+03 4.85949859e-01 1.95956367e+01 1.90902595e-04
1.75466133e+03 4.85984917e-01 1.98679886e+01 1.96983307e-04
1.75478791e+03 4.86019976e-01 1.85100183e+01 1.68473233e-04
1.75491449e+03 4.86055035e-01 1.16635988e+01 7.65966781e-05
1.75504108e+03 4.86090094e-01 9.06214509e+00 5.67723995e-05
1.75516766e+03 4.86125153e-01 8.40216708e+00 5.26184862e-05
1.75529424e+03 4.86160211e-01 1.56578906e+01 1.21317799e-04
1.75542082e+03 4.86195270e-01 2.03957996e+01 2.09324459e-04
1.75554740e+03 4.86230329e-01 1.83202068e+01 1.64831548e-04
1.75567398e+03 4.86265388e-01 1.41132858e+01 1.01553357e-04
1.75580056e+03 4.86300447e-01 2.22970568e+01 2.60545055e-04
1.75592714e+03 4.86335505e-01 2.12704660e+01 2.31501226e-04
1.75605372e+03 4.86370564e-01 1.23024934e+01 8.24431664e-05
1.75618030e+03 4.86405623e-01 1.50056532e+01 1.12541488e-04
1.75630688e+03 4.86440682e-01 1.92164703e+01 1.82748369e-04
1.75643346e+03 4.86475740e-01 6.53705155e-01 2.15633014e-05
1.75656004e+03 4.86510799e-01 2.12119258e+01 2.29946225e-04
1.75668662e+03 4.86545858e-01 1.85484106e+01 1.69219547e-04
1.75681320e+03 4.86580917e-01 2.04507386e+01 2.10652650e-04
1.75693979e+03 4.86615976e-01 2.24473702e+01 2.65093150e-04
1.75706637e+03 4.86651034e-01 1.41205657e+01 1.01638508e-04
1.75719295e+03 4.86686093e-01 1.18016294e+01 7.78236271e-05
1.75731953e+03 4.86721152e-01 1.61411356e+01 1.28258683e-04
1.75744611e+03 4.86756211e-01 7.44781589e+00 4.71433880e-05
1.75757269e+03 4.86791270e-01 2.18367012e+01 2.47095625e-04
1.75769927e+03 4.86826328e-01 2.40874777e+01 3.20187137e-04
1.75782585e+03 4.86861387e-01 2.18702803e+01 2.48052731e-04
1.75795243e+03 4.86896446e-01 1.79124347e+01 1.57272117e-04
1.75807901e+03 4.86931505e-01 1.86760995e+01 1.71725571e-04
1.75820559e+03 4.86966563e-01 1.83460869e+01 1.65323404e-04
1.75833217e+03 4.87001622e-01 2.11533732e+01 2.28401345e-04
1.75845875e+03 4.87036681e-01 2.65310165e+01 4.24209920e-04
1.75858533e+03 4.87071740e-01 2.35453940e+01 3.00815145e-04
1.75871192e+03 4.87106799e-01 1.44604083e+01 1.05694018e-04
1.75883850e+03 4.87141857e-01 2.16107889e+01 2.40751745e-04
1.75896508e+03 4.87176916e-01 1.69749510e+01 1.41181421e-04
1.75909166e+03 4.87211975e-01 1.22607222e+01 8.20476421e-05
1.75921824e+03 4.87247034e-01 -6.56303761e+00 9.39459614e-06
1.75934482e+03 4.87282093e-01 1.10792689e+01 7.16132594e-05
1.75947140e+03 4.87317151e-01 1.85219706e+01 1.68705222e-04
1.75959798e+03 4.87352210e-01 2.15566127e+01 2.39254784e-04
1.75972456e+03 4.87387269e-01 2.13129973e+01 2.32637574e-04
1.75985114e+03 4.87422328e-01 1.42122200e+01 1.02716685e-04
1.75997772e+03 4.87457387e-01 1.52557219e+01 1.15828676e-04
1.76010430e+03 4.87492445e-01 1.89207100e+01 1.76630418e-04
1.76023088e+03 4.87527504e-01 1.56865597e+01 1.21718890e-04
1.76035746e+03 4.87562563e-01 2.28374448e+01 2.77269588e-04
1.76048404e+03 4.87597622e-01 2.72978661e+01 4.63365078e-04
1.76061063e+03 4.87632680e-01 2.43289023e+01 3.29211587e-04
1.76073721e+03 4.87667739e-01 1.53022108e+01 1.16450279e-04
1.76086379e+03 4.87702798e-01 2.05469121e+01 2.12998037e-04
1.76099037e+03 4.87737857e-01 2.15666694e+01 2.39531959e-04
1.76111695e+03 4.87772916e-01 1.48116687e+01 1.10055926e-04
1.76124353e+03 4.87807974e-01 1.70949202e+01 1.43144941e-04
1.76137011e+03 4.87843033e-01 2.10640925e+01 2.26065671e-04
1.76149669e+03 4.87878092e-01 1.77482790e+01 1.54327723e-04
1.76162327e+03 4.87913151e-01 1.32946268e+01 9.24190146e-05
1.76174985e+03 4.87948210e-01 1.84410642e+01 1.67141080e-04
1.76187643e+03 4.87983268e-01 2.40581108e+01 3.19106416e-04
1.76200301e+03 4.88018327e-01 2.20195176e+01 2.52351490e-04
1.76212959e+03 4.88053386e-01 1.91729728e+01 1.81835483e-04
1.76225617e+03 4.88088445e-01 1.36192179e+01 9.59380505e-05
1.76238275e+03 4.88123503e-01 1.47149018e+01 1.08836629e-04
1.76250934e+03 4.88158562e-01 9.73374623e+00 6.13362622e-05
1.76263592e+03 4.88193621e-01 1.12836670e+01 7.33184615e-05
1.76276250e+03 4.88228680e-01 1.51883571e+01 1.14933822e-04
1.76288908e+03 4.88263739e-01 1.86829545e+00 2.47996053e-05
1.76301566e+03 4.88298797e-01 2.00729042e+01 2.01685746e-04
1.76314224e+03 4.88333856e-01 2.31582330e+01 2.87701181e-04
1.76326882e+03 4.88368915e-01 2.07300454e+01 2.17536564e-04
1.76339540e+03 4.88403974e-01 1.28663899e+01 8.79730184e-05
1.76352198e+03 4.88439033e-01 1.17109560e+01 7.70154391e-05
1.76364856e+03 4.88474091e-01 1.92172432e+01 1.82764632e-04
1.76377514e+03 4.88509150e-01 1.79180965e+01 1.57374666e-04
1.76390172e+03 4.88544209e-01 1.98090829e+01 1.95651931e-04
1.76402830e+03 4.88579268e-01 2.40846994e+01 3.20084737e-04
1.76415488e+03 4.88614327e-01 2.21889954e+01 2.57323689e-04
1.76428146e+03 4.88649385e-01 1.97899996e+01 1.95222546e-04
1.76440805e+03 4.88684444e-01 2.10064301e+01 2.24569876e-04
1.76453463e+03 4.88719503e-01 1.88826972e+01 1.75859105e-04
1.76466121e+03 4.88754562e-01 1.82745153e+01 1.63966739e-04
1.76478779e+03 4.88789620e-01 9.74974146e+00 6.14493182e-05
1.76491437e+03 4.88824679e-01 1.87148386e+01 1.72493179e-04
1.76504095e+03 4.88859738e-01 1.78352017e+01 1.55879886e-04
1.76516753e+03 4.88894797e-01 1.81618025e+01 1.61852764e-04
1.76529411e+03 4.88929856e-01 1.72499871e+01 1.45723419e-04
1.76542069e+03 4.88964914e-01 1.76843787e+01 1.53196531e-04
1.76554727e+03 4.88999973e-01 1.64575917e+01 1.33017744e-04
1.76567385e+03 4.89035032e-01 2.49275479e+01 3.52701568e-04
1.76580043e+03 4.89070091e-01 1.96181765e+01 1.91398627e-04
1.76592701e+03 4.89105150e-01 1.79716974e+01 1.58348832e-04
1.76605359e+03 4.89140208e-01 1.77885545e+01 1.55044984e-04
1.76618017e+03 4.89175267e-01 1.22642741e+01 8.20812006e-05
1.76630676e+03 4.89210326e-01 2.05519554e+01 2.13121747e-04
1.76643334e+03 4.89245385e-01 2.12555928e+01 2.31105157e-04
1.76655992e+03 4.89280443e-01 2.00623303e+01 2.01440370e-04
1.76668650e+03 4.89315502e-01 1.59845454e+01 1.25967139e-04
1.76681308e+03 4.89350561e-01 1.80458175e+01 1.59705867e-04
1.76693966e+03 4.89385620e-01 1.24892628e+01 8.42351074e-05
1.76706624e+03 4.89420679e-01 1.76364330e+01 1.52353223e-04
1.76719282e+03 4.89455737e-01 1.53522051e+01 1.17122478e-04
1.76731940e+03 4.89490796e-01 1.96154317e+01 1.91338154e-04
1.76744598e+03 4.89525855e-01 2.06660605e+01 2.15939962e-04
1.76757256e+03 4.89560914e-01 2.20532190e+01 2.53332521e-04
1.76769914e+03 4.89595973e-01 1.43729939e+01 1.04635654e-04
1.76782572e+03 4.89631031e-01 1.13848436e+01 7.41774972e-05
1.76795230e+03 4.89666090e-01 2.06565190e+01 2.15702881e-04
1.76807889e+03 4.89701149e-01 2.30190791e+01 2.83128736e-04
1.76820547e+03 4.89736208e-01 2.13911608e+01 2.34740506e-04
1.76833205e+03 4.89771267e-01 2.22089717e+01 2.57916177e-04
1.76845863e+03 4.89806325e-01 1.82960429e+01 1.64373628e-04
1.76858521e+03 4.89841384e-01 6.21035791e+00 4.08834833e-05
1.76871179e+03 4.89876443e-01 1.71412213e+01 1.43910029e-04
1.76883837e+03 4.89911502e-01 9.21881382e+00 5.78057029e-05
1.76896495e+03 4.89946560e-01 2.06160695e+01 2.14700705e-04
1.76909153e+03 4.89981619e-01 1.70398928e+01 1.42240947e-04
1.76921811e+03 4.90016678e-01 1.04150203e+01 6.63408466e-05
1.76934469e+03 4.90051737e-01 1.74706877e+01 1.49473560e-04
1.76947127e+03 4.90086796e-01 1.97604640e+01 1.94559837e-04
1.76959785e+03 4.90121854e-01 2.37961002e+01 3.09624278e-04
1.76972443e+03 4.90156913e-01 1.78884021e+01 1.56837568e-04
1.76985101e+03 4.90191972e-01 1.12524911e+01 7.30557748e-05
1.76997760e+03 4.90227031e-01 2.32824391e+01 2.91844794e-04
1.77010418e+03 4.90262090e-01 2.47503675e+01 3.45579818e-04
1.77023076e+03 4.90297148e-01 1.90401086e+01 1.79075192e-04
1.77035734e+03 4.90332207e-01 2.14263296e+01 2.35692888e-04
1.77048392e+03 4.90367266e-01 2.82536584e+01 5.17264786e-04
1.77061050e+03 4.90402325e-01 2.57285639e+01 3.86774819e-04
1.77073708e+03 4.90437383e-01 1.80813700e+01 1.60360904e-04
1.77086366e+03 4.90472442e-01 7.29444739e+00 4.63182737e-05
1.77099024e+03 4.90507501e-01 1.87148874e+01 1.72494149e-04
1.77111682e+03 4.90542560e-01 2.15736180e+01 2.39723657e-04
1.77124340e+03 4.90577619e-01 8.66979774e+00 5.42650094e-05
1.77136998e+03 4.90612677e-01 1.47031123e+01 1.08689005e-04
1.77149656e+03 4.90647736e-01 1.90758109e+01 1.79812774e-04
1.77162314e+03 4.90682795e-01 2.52166462e+01 3.64638318e-04
1.77174972e+03 4.90717854e-01 2.28736988e+01 2.78429299e-04
1.77187631e+03 4.90752913e-01 2.20227852e+01 2.52446443e-04
1.77200289e+03 4.90787971e-01 1.96706353e+01 1.92558086e-04
1.77212947e+03 4.90823030e-01 1.33022885e+01 9.25005729e-05
1.77225605e+03 4.90858089e-01 1.21639076e+01 8.11382015e-05
1.77238263e+03 4.90893148e-01 1.98575255e+01 1.96746162e-04
1.77250921e+03 4.90928207e-01 4.89922364e+00 3.51553299e-05
1.77263579e+03 4.90963265e-01 1.46249020e+01 1.07714729e-04
1.77276237e+03 4.90998324e-01 1.93512062e+01 1.85605271e-04
1.77288895e+03 4.91033383e-01 2.23209132e+01 2.61261644e-04
1.77301553e+03 4.91068442e-01 2.25695168e+01 2.68847396e-04
1.77314211e+03 4.91103500e-01 2.59044851e+01 3.94688299e-04
1.77326869e+03 4.91138559e-01 2.06935981e+01 2.16625660e-04
1.77339527e+03 4.91173618e-01 1.94069082e+01 1.86799368e-04
1.77352185e+03 4.91208677e-01 1.93357606e+01 1.85275514e-04
1.77364843e+03 4.91243736e-01 1.81902400e+01 1.62383537e-04
1.77377502e+03 4.91278794e-01 2.59140078e+01 3.95121247e-04
1.77390160e+03 4.91313853e-01 2.66188883e+01 4.28523268e-04
1.77402818e+03 4.91348912e-01 2.50344563e+01 3.57069546e-04
1.77415476e+03 4.91383971e-01 2.27781074e+01 2.75381884e-04
1.77428134e+03 4.91419030e-01 1.79342626e+01 1.57667842e-04
1.77440792e+03 4.91454088e-01 2.03798921e+01 2.08941448e-04
1.77453450e+03 4.91489147e-01 1.71241940e+01 1.43628193e-04
1.77466108e+03 4.91524206e-01 8.07043179e+00 5.06467504e-05
1.77478766e+03 4.91559265e-01 1.96967317e+01 1.93137489e-04
1.77491424e+03 4.91594323e-01 1.92167857e+01 1.82755005e-04
1.77504082e+03 4.91629382e-01 7.87032594e+00 4.94932864e-05
1.77516740e+03 4.91664441e-01 1.85551402e+01 1.69350705e-04
1.77529398e+03 4.91699500e-01 2.02936084e+01 2.06876146e-04
1.77542056e+03 4.91734559e-01 1.81863538e+01 1.62310901e-04
1.77554714e+03 4.91769617e-01 1.12966076e+01 7.34277766e-05
1.77567373e+03 4.91804676e-01 1.68594108e+01 1.39315852e-04
1.77580031e+03 4.91839735e-01 1.82458665e+01 1.63426816e-04
1.77592689e+03 4.91874794e-01 8.05809590e-01 2.19442365e-05
1.77605347e+03 4.91909853e-01 2.03257729e+01 2.07643643e-04
1.77618005e+03 4.91944911e-01 2.10364152e+01 2.25346467e-04
1.77630663e+03 4.91979970e-01 2.45460372e+01 3.37545135e-04
1.77643321e+03 4.92015029e-01 2.72007915e+01 4.58215284e-04
1.77655979e+03 4.92050088e-01 2.49182913e+01 3.52325891e-04
1.77668637e+03 4.92085147e-01 1.62856844e+00 2.41245054e-05
1.77681295e+03 4.92120205e-01 1.97684874e+01 1.94739642e-04
1.77693953e+03 4.92155264e-01 2.22183816e+01 2.58195742e-04
1.77706611e+03 4.92190323e-01 2.25048348e+01 2.66852782e-04
1.77719269e+03 4.92225382e-01 1.66637105e+01 1.36212047e-04
1.77731927e+03 4.92260440e-01 2.03384530e+01 2.07946994e-04
1.77744586e+03 4.92295499e-01 2.06469478e+01 2.15465324e-04
1.77757244e+03 4.92330558e-01 1.91756458e+01 1.81891450e-04
1.77769902e+03 4.92365617e-01 2.05573583e+01 2.13254356e-04
1.77782560e+03 4.92400676e-01 -1.27094373e+01 4.62975627e-06
1.77795218e+03 4.92435734e-01 1.57899341e+01 1.23176171e-04
1.77807876e+03 4.92470793e-01 6.54031837e+00 4.24664458e-05
1.77820534e+03 4.92505852e-01 1.77140503e+01 1.53720756e-04
1.77833192e+03 4.92540911e-01 1.47493821e+01 1.09269536e-04
1.77845850e+03 4.92575970e-01 1.99535651e+01 1.98933650e-04
1.77858508e+03 4.92611028e-01 2.44850954e+01 3.35185147e-04
1.77871166e+03 4.92646087e-01 2.06650272e+01 2.15914274e-04
1.77883824e+03 4.92681146e-01 1.85165040e+01 1.68599077e-04
1.77896482e+03 4.92716205e-01 2.02554955e+01 2.05970380e-04
1.77909140e+03 4.92751263e-01 2.64440715e+01 4.19984798e-04
1.77921798e+03 4.92786322e-01 2.75983674e+01 4.79676416e-04
1.77934457e+03 4.92821381e-01 2.65611851e+01 4.25685886e-04
1.77947115e+03 4.92856440e-01 1.83129655e+01 1.64694186e-04
1.77959773e+03 4.92891499e-01 8.76132495e+00 5.48398481e-05
1.77972431e+03 4.92926557e-01 2.07316965e+01 2.17577919e-04
1.77985089e+03 4.92961616e-01 2.39950156e+01 3.16796792e-04
1.77997747e+03 4.92996675e-01 2.14881476e+01 2.37376310e-04
1.78010405e+03 4.93031734e-01 2.07757863e+01 2.18685160e-04
1.78023063e+03 4.93066793e-01 6.80526529e+00 4.37817645e-05
1.78035721e+03 4.93101851e-01 1.20446098e+01 8.00314133e-05
1.78048379e+03 4.93136910e-01 2.81911573e+00 2.76685106e-05
1.78061037e+03 4.93171969e-01 1.23416321e+01 8.28154945e-05
1.78073695e+03 4.93207028e-01 -1.72888983e-01 1.96058442e-05
1.78086353e+03 4.93242087e-01 1.53166506e+01 1.16644032e-04
1.78099011e+03 4.93277145e-01 2.21705749e+01 2.56778549e-04
1.78111669e+03 4.93312204e-01 2.19138575e+01 2.49300341e-04
1.78124328e+03 4.93347263e-01 1.73969824e+01 1.48210549e-04
1.78136986e+03 4.93382322e-01 1.70828098e+01 1.42945499e-04
1.78149644e+03 4.93417380e-01 1.45708014e+01 1.07045907e-04
1.78162302e+03 4.93452439e-01 1.47281316e+01 1.09002529e-04
1.78174960e+03 4.93487498e-01 1.98196771e+01 1.95890716e-04
1.78187618e+03 4.93522557e-01 1.84586647e+01 1.67480107e-04
1.78200276e+03 4.93557616e-01 1.98157717e+01 1.95802657e-04
1.78212934e+03 4.93592674e-01 2.16061577e+01 2.40623411e-04
1.78225592e+03 4.93627733e-01 2.29755032e+01 2.81711876e-04
1.78238250e+03 4.93662792e-01 2.30810414e+01 2.85155707e-04
1.78250908e+03 4.93697851e-01 1.04025746e+01 6.62458573e-05
1.78263566e+03 4.93732910e-01 1.81063122e+01 1.60822055e-04
1.78276224e+03 4.93767968e-01 1.70888153e+01 1.43044367e-04
1.78288882e+03 4.93803027e-01 8.32129492e+00 5.21308423e-05
1.78301540e+03 4.93838086e-01 1.20895342e+01 8.04464167e-05
1.78314199e+03 4.93873145e-01 6.87863103e+00 4.41531352e-05
1.78326857e+03 4.93908203e-01 1.70905798e+01 1.43073430e-04
1.78339515e+03 4.93943262e-01 1.51929971e+01 1.14995237e-04
1.78352173e+03 4.93978321e-01 1.79484079e+01 1.57924819e-04
1.78364831e+03 4.94013380e-01 1.04371389e+01 6.65099990e-05
1.78377489e+03 4.94048439e-01 2.50482062e+01 3.57635239e-04
1.78390147e+03 4.94083497e-01 2.26359732e+01 2.70912257e-04
1.78402805e+03 4.94118556e-01 2.30974632e+01 2.85695339e-04
1.78415463e+03 4.94153615e-01 2.63177900e+01 4.13922940e-04
1.78428121e+03 4.94188674e-01 2.55375097e+01 3.78360229e-04
1.78440779e+03 4.94223733e-01 2.60014605e+01 3.99119567e-04
1.78453437e+03 4.94258791e-01 2.29754254e+01 2.81709353e-04
1.78466095e+03 4.94293850e-01 9.21445983e+00 5.77767338e-05
1.78478753e+03 4.94328909e-01 1.84910483e+01 1.68105690e-04
1.78491412e+03 4.94363968e-01 2.14938958e+01 2.37533455e-04
1.78504070e+03 4.94399027e-01 1.31231392e+01 9.06122581e-05
1.78516728e+03 4.94434085e-01 1.43251301e+01 1.04060641e-04
1.78529386e+03 4.94469144e-01 2.40886219e+01 3.20229317e-04
1.78542044e+03 4.94504203e-01 2.08948385e+01 2.21703179e-04
1.78554702e+03 4.94539262e-01 1.44909835e+01 1.06066728e-04
1.78567360e+03 4.94574320e-01 2.22607938e+01 2.59459566e-04
1.78580018e+03 4.94609379e-01 1.67411407e+01 1.37431735e-04
1.78592676e+03 4.94644438e-01 1.54708469e+01 1.18733246e-04
1.78605334e+03 4.94679497e-01 1.18760673e+01 7.84934400e-05
1.78617992e+03 4.94714556e-01 1.51302697e+01 1.14167760e-04
1.78630650e+03 4.94749614e-01 1.09451355e+01 7.05158542e-05
1.78643308e+03 4.94784673e-01 1.03418803e+01 6.57845652e-05
1.78655966e+03 4.94819732e-01 1.54655600e+01 1.18660998e-04
1.78668624e+03 4.94854791e-01 1.80965909e+01 1.60642163e-04
1.78681283e+03 4.94889850e-01 9.31714301e+00 5.84638143e-05
1.78693941e+03 4.94924908e-01 1.60942718e+01 1.27568540e-04
1.78706599e+03 4.94959967e-01 2.03393595e+01 2.07968696e-04
1.78719257e+03 4.94995026e-01 2.20806505e+01 2.54133854e-04
1.78731915e+03 4.95030085e-01 2.25342064e+01 2.67756682e-04
1.78744573e+03 4.95065143e-01 2.24434549e+01 2.64973683e-04
1.78757231e+03 4.95100202e-01 1.60577465e+01 1.27033224e-04
1.78769889e+03 4.95135261e-01 1.06453221e+01 6.81233660e-05
1.78782547e+03 4.95170320e-01 1.78411043e+01 1.55985852e-04
1.78795205e+03 4.95205379e-01 7.95896958e+00 5.00009752e-05
1.78807863e+03 4.95240437e-01 1.30624600e+01 8.99814519e-05
1.78820521e+03 4.95275496e-01 1.85303315e+01 1.68867693e-04
1.78833179e+03 4.95310555e-01 2.25587515e+01 2.68514393e-04
1.78845837e+03 4.95345614e-01 2.27665040e+01 2.75014250e-04
